ID,NAME,PRICE,NEIGHBOURHOOD,PRICE_CATEGORY
4360604,Urban homestead room for 1 or 2,42.00,Greenwood,NORMAL PRICE
7151107,Delightful Updated Craftsman,299.00,,HIGH PRICE
7935437,Home within a Home,99.00,Greenwood,NORMAL PRICE
6364753,Fun Loft Style Home,175.00,Greenwood,HIGH PRICE
6166307,"Modern, Green, Sleek and Thoughtful",120.00,Greenwood,NORMAL PRICE
6411259,Private Suite w/ Separate Entrance,56.00,Greenwood,NORMAL PRICE
670262,The Tango Room w/ Private Bathroom,55.00,Greenwood,NORMAL PRICE
8411663,1br 1ba in a new Townhome room #2,55.00,Greenwood,NORMAL PRICE
6926511,Renovated Charmer Near Green Lake,235.00,Greenwood,HIGH PRICE
9908591,Greenwood Getaway,100.00,Greenwood,NORMAL PRICE
5640722,"A Touch of Europe, I Welcome You!!",60.00,Greenwood,NORMAL PRICE
6701018,Seattle Pet/Family Friendly Living,67.00,Greenwood,NORMAL PRICE
3653575,Spacious private bedroom and bath,95.00,Greenwood,NORMAL PRICE
7647221,Greenwood Condo,115.00,Greenwood,NORMAL PRICE
3637180,Room in Cute Craftsman Style House,50.00,Greenwood,NORMAL PRICE
6215199,"Bright, quiet house w/ city access",199.00,Greenwood,HIGH PRICE
714043,Greenlake Sky Loft,86.00,Greenwood,NORMAL PRICE
3890990,Walkable 2 bedroom in Greenwood,175.00,,NORMAL PRICE
4038347,Queen size bed in a private room,55.00,Greenwood,NORMAL PRICE
523883,Private N Seattle Garden Getaway,68.00,Greenwood,NORMAL PRICE
4111954,Spacious Apartment in Phinney Ridge,60.00,Greenwood,NORMAL PRICE
4693488,Green Lake/Phinney/Greenwood Nugget,90.00,Greenwood,NORMAL PRICE
5127136,"Hip, Walkable Townhome in Seattle",139.00,Greenwood,NORMAL PRICE
8028801,"Greenwood Go-To, private Bed/Bath",50.00,Greenwood,NORMAL PRICE
9050781,Classic Greenwood Craftsman,115.00,Greenwood,NORMAL PRICE
178844,Greenwood Mother in Law Apartment,80.00,Greenwood,NORMAL PRICE
8034871,Comfy Private Mother-in-Law,95.00,Greenwood,NORMAL PRICE
4360485,Urban homestead room for 2 (queen),63.00,Greenwood,NORMAL PRICE
5524847,Modern Greenwood 2 Bedroom,135.00,Greenwood,NORMAL PRICE
8483744,Charming Greenwood Cottage,69.00,Greenwood,NORMAL PRICE
3543247,Spa retreat in vibrant Greenwood,160.00,,NORMAL PRICE
4567243,Beautiful Affordable Holiday Rental,75.00,,NORMAL PRICE
749758,3 Bdrm Pet Friendly Greenwood Home,98.00,Greenwood,NORMAL PRICE
4854767,Cozy & Colorful 2BR in artsy area,109.00,Greenwood,NORMAL PRICE
421168,Greenwood Studio,69.00,,NORMAL PRICE
58503,Spacious Private Daylight Basement,75.00,Greenwood,NORMAL PRICE
7881802,4BD/3BA Cottage House in Greenwood,300.00,Greenwood,HIGH PRICE
10340165,Comfortable Reststop in Greenwood!,43.00,Greenwood,NORMAL PRICE
370361,Private Guest Studio- Phinney Ridge,85.00,Greenwood,NORMAL PRICE
3535171,"Comfortable, quiet room in house ",52.00,Greenwood,NORMAL PRICE
2037250,Bedroom with Private Spa-like Bath,100.00,Greenwood,NORMAL PRICE
2605975,Cozy modern home in Greenlake,50.00,,NORMAL PRICE
4825472,Room in Vintage Whittier Heights,35.00,Ballard,NORMAL PRICE
587584,The Bridge to Phinney Ridge,99.00,Greenwood,NORMAL PRICE
354453,Greenwood 1926 Craftsman,150.00,Greenwood,NORMAL PRICE
3793790,The Blossom Room with Queen Bed,45.00,Holly Park,NORMAL PRICE
9013210,Cozy room in a beautiful home,60.00,Holly Park,NORMAL PRICE
8634897,3 level brace point view home,270.00,Fauntleroy,NORMAL PRICE
6937492,Cozy Home with Amazing View,165.00,Fauntleroy,NORMAL PRICE
1048798,West Seattle Home w/Dazzling View,129.00,Fauntleroy,NORMAL PRICE
613020,Fabulous view and Great location,75.00,Fauntleroy,NORMAL PRICE
6215943,Beachy Fauntleroy View Craftsman,177.00,Fauntleroy,NORMAL PRICE
4069543,West Seattle - Private Family Suite,85.00,Fauntleroy,NORMAL PRICE
3986788,Spacious Private Suite,87.00,Fauntleroy,NORMAL PRICE
3968416,Enjoy West Seattle with Lovely View,78.00,Fauntleroy,NORMAL PRICE
1806899,Adorable Convenient Room!,60.00,North Beacon Hill,NORMAL PRICE
6168769,Private entry one bedroom retreat,80.00,North Beacon Hill,NORMAL PRICE
1925661,Cozy 1BD w/bath; parking included,39.00,North Beacon Hill,NORMAL PRICE
4760968,Mtn Views 3 blocks from light rail,60.00,North Beacon Hill,NORMAL PRICE
3953365,N Beacon Hill Guestroom w/ Parking,42.00,,NORMAL PRICE
7828509,"Charming Private Room, Light Rail",60.00,,NORMAL PRICE
1323634,Queen Bd w/Private Bath Near Dwntwn,89.00,North Beacon Hill,NORMAL PRICE
571640,Sleeps 3 Comfy Near Downtown SEA,79.00,North Beacon Hill,NORMAL PRICE
613151,2BdRm 1Bath Shared Near Dwntwn SEA,169.00,North Beacon Hill,HIGH PRICE
278192,1 BdRm BunkBed for 3 Near Downtown,79.00,North Beacon Hill,NORMAL PRICE
571651,Queen Size Bed Near Downtown SEA,69.00,North Beacon Hill,NORMAL PRICE
7883181,Quiet Sunlight and Sleeping Cacti,60.00,North Beacon Hill,NORMAL PRICE
6572501,Puget sound/Seattle view townhouse,260.00,North Beacon Hill,HIGH PRICE
4668327,Adorable House - Very Convenient,100.00,North Beacon Hill,NORMAL PRICE
7636185,Cozy private cottage by light rail,90.00,North Beacon Hill,NORMAL PRICE
6421243,Petite 1 Bdrm Apt in N. Beacon Hill,59.00,North Beacon Hill,NORMAL PRICE
5580773,Bright 2B Apartment on Beacon Hill,70.00,,NORMAL PRICE
8737284,Cozy apt. w/ spacious balcony,65.00,North Beacon Hill,NORMAL PRICE
958475,Central Private Two Bedroom Home,85.00,North Beacon Hill,NORMAL PRICE
8605841,Huge 1br with Park Views,74.00,,NORMAL PRICE
7500728,Adorable garden cottage,99.00,North Beacon Hill,NORMAL PRICE
606297,5 Bed 3Bath House Near Downtown SEA,399.00,North Beacon Hill,HIGH PRICE
143580,N. Beacon Hill- Super Private Room,75.00,North Beacon Hill,NORMAL PRICE
611500,3Bed 2Bath w/ Deck Near Dwntwn SEA,219.00,North Beacon Hill,HIGH PRICE
264829,2bed Rm Inner City Suite Near Dwtn,165.00,North Beacon Hill,HIGH PRICE
1856851,Private bathroom & entrance,87.00,,NORMAL PRICE
1317919,2Rms 2Queen Beds 2Bath Near Dwntwn,169.00,North Beacon Hill,HIGH PRICE
392140,Fantastic View! Close to Light Rail,75.00,North Beacon Hill,NORMAL PRICE
3139972,Red Bed in a Green Room,30.00,North Beacon Hill,NORMAL PRICE
10020221,Bright Suite in Cute and Close Area,55.00,North Beacon Hill,NORMAL PRICE
8759443,Comfy futon and couch w/ balcony,45.00,North Beacon Hill,NORMAL PRICE
6317449,Cozy Private Room on N. Beacon Hill,50.00,North Beacon Hill,NORMAL PRICE
6416765,Modern Townhome + Great Location,149.00,North Beacon Hill,HIGH PRICE
5056580,Soaring Crane Luxury Garden Retreat,99.00,North Beacon Hill,NORMAL PRICE
6793490,PRIVATE LITTLE BEACONHILL HOUSE,69.00,North Beacon Hill,NORMAL PRICE
2069917,1 Bdrm N. Beacon Hill Apt-East Unit,69.00,North Beacon Hill,NORMAL PRICE
3258585,North Beacon Hill house,80.00,,NORMAL PRICE
815017,Small Room with a Big Eastern View,55.00,North Beacon Hill,NORMAL PRICE
6610942,Large suite with separate entrance!,75.00,North Beacon Hill,NORMAL PRICE
1556170,1 Bdrm N. Beacon Hill Apt-West Unit,69.00,North Beacon Hill,NORMAL PRICE
2486612,"Quiet Second Floor ""Zen"" Apartment",112.00,North Beacon Hill,NORMAL PRICE
6872650,La Guarida!..sanctuary/peace/fun,65.00,North Beacon Hill,NORMAL PRICE
7634011,Near Downtown and private home feel,104.00,North Beacon Hill,NORMAL PRICE
1898511,Cozy room in North Beacon Hill,60.00,,NORMAL PRICE
8067053,Beacon Hill Private Room,60.00,North Beacon Hill,NORMAL PRICE
1872885,Cozy Town Home with Room to Share,105.00,,NORMAL PRICE
6561379,Beacon Hill 2br with Park Views,144.00,,NORMAL PRICE
265901,Great 1 Queen Bed Near Downtown SEA,69.00,North Beacon Hill,NORMAL PRICE
392779,2/1 Plush Modern Hilltop Retreat,108.00,North Beacon Hill,NORMAL PRICE
202174,"Modern Retreat, High End Amenities",159.00,International District,NORMAL PRICE
7853358,Cozy N. Beacon Hill 2 Bdrm Home,85.00,North Beacon Hill,NORMAL PRICE
2197168,Delightful Cottage near Light Rail,135.00,North Beacon Hill,NORMAL PRICE
366301,Paint by Number Paradise,70.00,North Beacon Hill,NORMAL PRICE
6796066,Make a home amongst the succulents,60.00,North Beacon Hill,NORMAL PRICE
3977450,N Beacon Hill Zen Room w/ Parking,36.00,North Beacon Hill,NORMAL PRICE
793629,Cheery Seattle House with View,95.00,North Beacon Hill,NORMAL PRICE
5705161,Best Seattle Views! Private Suite!,75.00,North Beacon Hill,NORMAL PRICE
5364119,Peaceful Basement Bungalow,63.00,North Beacon Hill,NORMAL PRICE
6211882,Queen bed with private bathroom,60.00,North Beacon Hill,NORMAL PRICE
4374326,N Beacon Hill Rec Room w/ Parking,37.00,North Beacon Hill,NORMAL PRICE
7887651,Private suite with a view rooftop,85.00,North Beacon Hill,NORMAL PRICE
9013441,Apartment w/full kitchen and bath,85.00,North Beacon Hill,NORMAL PRICE
7362757,Via Calvi Due,84.00,,NORMAL PRICE
9609152,2BR Contemporary Columbia City Home,275.00,Columbia City,HIGH PRICE
4639040,Great Value!! The Bunny Room!!,39.00,Seward Park,NORMAL PRICE
2586350,Seattle Home Close to Light Rail,105.00,Brighton,NORMAL PRICE
6482409,Seattle Tiny House Near Light Rail,105.00,Brighton,NORMAL PRICE
8409975,The Carousel Room w/Breakfast,34.00,Seward Park,NORMAL PRICE
8409926,The Family Room w/ Private Bathroom,35.00,Seward Park,NORMAL PRICE
6107518,Lightrail to airport/downtown,65.00,Brighton,NORMAL PRICE
9797000,"Lightrail, ethnic eateries, parks!",75.00,Brighton,NORMAL PRICE
5242148,Modern Rustic Home,199.00,,HIGH PRICE
3372535,Amazing  Value! The Serene Room!!,45.00,Seward Park,NORMAL PRICE
995443,Columbia City Studio Apartment,85.00,Columbia City,NORMAL PRICE
8446766,Beautiful West Seattle Getaway,41.00,,NORMAL PRICE
9733841,"Private, Cozy, Convenient W Seattle",45.00,,NORMAL PRICE
5852034,Maiden Mansion - Tiny House,99.00,South Delridge,NORMAL PRICE
7324041,Stylish studio in West Seattle,79.00,South Delridge,NORMAL PRICE
8474605,"Cute, Clean West Seattle Bungalo",50.00,,NORMAL PRICE
5682,"Cozy Studio, min. to downtown -WiFi",48.00,South Delridge,NORMAL PRICE
2737012,"Cozy, Garden Studio in West Seattle",65.00,Highland Park,NORMAL PRICE
8743202,Urban Retreat in West Seattle,55.00,High Point,NORMAL PRICE
1003890,PRIVATE 3 BEDROOM HOME,99.00,South Delridge,NORMAL PRICE
8153673,NE of UW mother in law apartment,110.00,Windermere,NORMAL PRICE
7936712,Stunning Magnuson Park Condo,120.00,View Ridge,NORMAL PRICE
2642359,"Lg private bed/BA, parking, near UW",49.00,View Ridge,NORMAL PRICE
9820818,View Ridge Cottage on Burke-Gilman,125.00,View Ridge,NORMAL PRICE
8754180,Viewridge Home,175.00,View Ridge,NORMAL PRICE
8904766,"""Sprocket"" room close to Downtown",38.00,Dunlap,NORMAL PRICE
3186785,Bedouin paradise w/ full kitchen,70.00,Rainier Beach,NORMAL PRICE
8006745,South Seattle Urban Farmhouse-,65.00,Seward Park,NORMAL PRICE
7013085,Uncommon Abode close to downtown,99.00,Dunlap,NORMAL PRICE
6546748,Lake Washington Waterfront Home,295.00,,HIGH PRICE
4526737,Quiet retreat by waterfront park,95.00,Dunlap,NORMAL PRICE
3335,Sweet Seattle Urban Homestead 2 Bdr,120.00,Dunlap,NORMAL PRICE
4735761,Comfy bunkbed 2 close to lightrail!,45.00,Dunlap,NORMAL PRICE
7388899,Warm Urban Charmer--Double Bed Room,55.00,Rainier Beach,NORMAL PRICE
8052307,420 Cozy couch close to lightrail!,40.00,,NORMAL PRICE
9068366,Guest Room,36.00,Dunlap,NORMAL PRICE
6117473,Urban TREEHOUSE & Homestead,48.00,Dunlap,NORMAL PRICE
7745016,Single Bdr @Seattle Urban Homestead,50.00,Dunlap,NORMAL PRICE
6557297,"Cozy, convenient btw airport & city",60.00,Rainier Beach,NORMAL PRICE
1263470,Sweet Seattle Urban Homestead 1 Bdr,100.00,Dunlap,NORMAL PRICE
7415378,Spacious House btw Airport and City,200.00,Rainier Beach,HIGH PRICE
8849596,"""La Femme"" room close to Downtown",42.00,Dunlap,NORMAL PRICE
7902382,The Pink Room by the Lake,35.00,,NORMAL PRICE
4708075,Warm Urban Charmer,55.00,Rainier Beach,NORMAL PRICE
3859882,Spacious room in Lake View home,65.00,Rainier Beach,NORMAL PRICE
4711069,Craftsman with view of Seattle,169.00,Rainier Beach,HIGH PRICE
7713043,Comfy&Peaceful Vintage Trailer,75.00,,NORMAL PRICE
8195348,Redwing Street Air B&B,60.00,Rainier Beach,NORMAL PRICE
7902068,Luck Dragon Room w/Breakfast,35.00,,NORMAL PRICE
4832481,Comfy Bed With View of Pine Tree,57.00,Rainier Beach,NORMAL PRICE
7902268,The Klimt Room w/Breakfast,37.00,Rainier Beach,NORMAL PRICE
4559222,Comfortable Room in Lake View Home,60.00,Rainier Beach,NORMAL PRICE
7902330,The Lake Washington Room w/ View,39.00,Rainier Beach,NORMAL PRICE
6249164,Single in Colorful Seattle Home,42.00,Rainier Beach,NORMAL PRICE
5192122,Private room with view of Seattle,79.00,Rainier Beach,NORMAL PRICE
2027236,"Relax in the city, private entrance",60.00,Rainier Beach,NORMAL PRICE
3673011,Ensuite bathroom & private entrance,69.00,Columbia City,NORMAL PRICE
6577295,Private Bed & Bath Near Lightrail,69.00,Columbia City,NORMAL PRICE
4384000,Beautiful Mount Baker Craftsman,300.00,Mount Baker,HIGH PRICE
3147706,Guest Suite with Separate Entrance,65.00,Columbia City,NORMAL PRICE
1900698,Cozy room in diverse neighborhood,50.00,Columbia City,NORMAL PRICE
4157572,Modern Amenities in Spacious Home,65.00,Columbia City,NORMAL PRICE
3642289,A lively house near Seward Park,65.00,Columbia City,NORMAL PRICE
3022564,"Contemporary Studio, Columbia City",90.00,Columbia City,NORMAL PRICE
2203983,Columbia City Cottage,80.00,Columbia City,NORMAL PRICE
215882,Relaxing Garden Cottage w/ Hot Tub!,99.00,Columbia City,NORMAL PRICE
491958,Columbia City Treehouse Apartment,75.00,Columbia City,NORMAL PRICE
190984,Home in Hillman City,110.00,Columbia City,NORMAL PRICE
1599856,2.5 Blocks from Anywhere,125.00,Columbia City,NORMAL PRICE
1223644,Cozy Apt in Historic Columbia City,90.00,Columbia City,NORMAL PRICE
3246706,"""Green"" House On the Light Rail",40.00,North Beacon Hill,NORMAL PRICE
1305009,Bedroom w/ Kitchenette & Bathroom,50.00,North Beacon Hill,NORMAL PRICE
8952253,Clean and Comfy Columbia City Home,97.00,Columbia City,NORMAL PRICE
4041868,Seward Park-Sleeps 10- Int'l Dist.,195.00,Columbia City,HIGH PRICE
8845310,Sweet Little House,100.00,Columbia City,NORMAL PRICE
7750477,3 BR House Close To Light Rail,195.00,North Beacon Hill,HIGH PRICE
7938941,Farmhouse in the city,150.00,North Beacon Hill,HIGH PRICE
2721575,Columbia City apartment,95.00,Columbia City,NORMAL PRICE
1738425,Relax in best of City and Country,72.00,North Beacon Hill,NORMAL PRICE
2471659,"Charming, split-level 1BD retreat",100.00,Columbia City,NORMAL PRICE
6078382,Farm House in the City,55.00,Columbia City,NORMAL PRICE
7585688,La Guarida...peaceful sanctuary,65.00,North Beacon Hill,NORMAL PRICE
3120652,2 Bedroom Columbia City Home,124.00,Columbia City,NORMAL PRICE
4922836,Private bed/bath in stylish twnhome,70.00,Columbia City,NORMAL PRICE
1433440,Near Columbia City Light Rail,65.00,Columbia City,NORMAL PRICE
1733747,Relax in best of City Green Living,72.00,North Beacon Hill,NORMAL PRICE
1455269,Private Seattle/Columbia City MIL,115.00,Columbia City,NORMAL PRICE
7420488,Cheerful Seattle - Cozy Room,45.00,Columbia City,NORMAL PRICE
8902887,"Bright 1 bed Columbia City, Seattle",90.00,Columbia City,NORMAL PRICE
5175464,Cozy Columbia City Studio Apt,90.00,Columbia City,NORMAL PRICE
7411863,Room E Single Bed in the conner,25.00,North Beacon Hill,NORMAL PRICE
5682316,Charming Seattle Guesthouse,85.00,Columbia City,NORMAL PRICE
8597800,Relaxing & Spacious Suite,49.00,,NORMAL PRICE
4707171,Charming Columbia City Apartment,110.00,Columbia City,NORMAL PRICE
9138392,Little House in Columbia City,59.00,Columbia City,NORMAL PRICE
7417852,Cheerful Seattle - Sunny Room,65.00,Columbia City,NORMAL PRICE
7262142,Cozy charming 1 bedroom apartment,65.00,Columbia City,NORMAL PRICE
7615170,Columbia City Live-Above Loft,85.00,Columbia City,NORMAL PRICE
609610,A place to stay: studio apartment,90.00,Columbia City,NORMAL PRICE
8326413,One bedroom in the heart of Seattle,70.00,,NORMAL PRICE
7480196,"Spacious, 3BR/1BA Home",199.00,Columbia City,HIGH PRICE
8774504,Cozy-Mod & Bright - Near Light Rail,109.00,Columbia City,NORMAL PRICE
8627921,Dahl House in Columbia City,70.00,Columbia City,NORMAL PRICE
9217446,Private Room in House on Light Rail,35.00,Columbia City,NORMAL PRICE
2016613,"Very nice modern house, room for 8",300.00,Columbia City,HIGH PRICE
2695493,Urban Oasis: Cozy 1BD Apartment,95.00,Columbia City,NORMAL PRICE
7922663,Charming Downtown View  Room #2,49.00,Mount Baker,NORMAL PRICE
9075656,Mt. Baker Private Bedroom and Bath,49.00,Mount Baker,NORMAL PRICE
1983713,Peaceful Retreat in the City,95.00,Leschi,NORMAL PRICE
7363727,Your own private getaway,70.00,Mount Baker,NORMAL PRICE
6274351,Craftsman near Lake WA / light-rail,90.00,Mount Baker,NORMAL PRICE
674113,Ethiopian cottage # 2,42.00,Mount Baker,NORMAL PRICE
8053128,Room for visiting Medical Students!,59.00,Leschi,NORMAL PRICE
1009838,Private room in Seattle,85.00,Mount Baker,NORMAL PRICE
9823290,Cozy Seattle Bedroom,80.00,Mount Baker,NORMAL PRICE
5194332,Studio with Lake Washington view,125.00,Mount Baker,NORMAL PRICE
841274,Goat Hill House Apartment,90.00,Mount Baker,NORMAL PRICE
8904748,Great home for friends or family,125.00,Mount Baker,NORMAL PRICE
8734809,"Bright, Cozy and Spacious 1 Bedroom",70.00,Mount Baker,NORMAL PRICE
7562331,Modern apt near Lake Washington,95.00,Mount Baker,NORMAL PRICE
4461706,'Streaming in Seattle,99.00,Mount Baker,NORMAL PRICE
3890786,"Sunset Splendor 1C, gorgeous view!",155.00,Mount Baker,HIGH PRICE
8474253,Cozy 1 BR/ 1 BA Apt in Mt. Baker,80.00,Mount Baker,NORMAL PRICE
5559063,"Spacious, Light-filled Townhome",140.00,Atlantic,NORMAL PRICE
4126284,"Private Room, Shared 1.5 bath",50.00,Mount Baker,NORMAL PRICE
4364285,Private Townhome 2 bedroom 1.5 bath,126.00,Mount Baker,NORMAL PRICE
6716874,Brand New Daylight Apartment,105.00,Mount Baker,NORMAL PRICE
3677729,Seattle Bungalow private room,80.00,,NORMAL PRICE
1097520,Relaxed sophistication in Mt. Baker,92.00,Mount Baker,NORMAL PRICE
2898954,Room & Private Bath near Light Rail,69.00,Mount Baker,NORMAL PRICE
826436,Art Deco '33 BnB near Columbia City,75.00,Mount Baker,NORMAL PRICE
774659,Jake's Place: A Modern Guesthouse,105.00,Mount Baker,NORMAL PRICE
3849918,"Sunset Splendor 2B,  gorgeous view!",150.00,Mount Baker,NORMAL PRICE
7382303,Grapevine Cottage in Mt Baker,150.00,Mount Baker,HIGH PRICE
5376433,Fantastic room and great townhouse,54.00,Mount Baker,NORMAL PRICE
1750681,Ethiopian cottage #3,52.00,Mount Baker,NORMAL PRICE
7229312,Mount Baker Modern - Quiet View Apt,150.00,Mount Baker,NORMAL PRICE
2520890,Passiflora Garden Guest Room,80.00,Mount Baker,NORMAL PRICE
8391954,Cozy Mid Century Modern Home 2Bd,200.00,,HIGH PRICE
797358,Cozy Old House Near City Center,68.00,Mount Baker,NORMAL PRICE
7922013,Beautiful Downtown View  Room #1,49.00,Mount Baker,NORMAL PRICE
7956337,Cozy Red Brick Room,39.00,Mount Baker,NORMAL PRICE
2686659,Mt Baker Apartment,95.00,Mount Baker,NORMAL PRICE
755613,Gem in Mount Baker Neighborhood,89.00,Mount Baker,NORMAL PRICE
1758935,Ethiopian cottage #1/Private Bath,62.00,Mount Baker,NORMAL PRICE
8474294,Cozy 2Br/2Bt Apt close to park,81.00,Mount Baker,NORMAL PRICE
3904056,Charming Seattle Studio,70.00,Seward Park,NORMAL PRICE
7914021,Cozy Cottage with Lake View,110.00,Seward Park,NORMAL PRICE
9364302,3 Bd Updated Home w/ View of Lake,200.00,Seward Park,HIGH PRICE
8196883,Unique Seward Park home,100.00,Seward Park,NORMAL PRICE
2763078,Private charming Northwest MIL,70.00,Columbia City,NORMAL PRICE
3258213,Kayaks + Large Studio-Style Bedroom,60.00,Columbia City,NORMAL PRICE
7809455,Private Room in Family Home,39.00,Seward Park,NORMAL PRICE
8409949,The Grand Palace Room w/Breakfast,36.00,Seward Park,NORMAL PRICE
2150760,Seward Park Mother In Law,100.00,Columbia City,NORMAL PRICE
5424448,Beautiful Tudor Home Water View,250.00,Columbia City,HIGH PRICE
1606171,Seattle's BEST RATE - Seward Park,38.00,Seward Park,NORMAL PRICE
136480,Bright Cheery Room in Seattle House,65.00,Seward Park,NORMAL PRICE
4863369,Columbia City Urban Farm Stay,68.00,Mount Baker,NORMAL PRICE
7547290,Seward Park Garden Retreat - 2 BR,110.00,Seward Park,NORMAL PRICE
5918259,Big Lake View Seward Park MIL,100.00,Mount Baker,NORMAL PRICE
5804875,A Place For A Family,99.00,Seward Park,NORMAL PRICE
8409941,Bird's Nest Queen Room w/Breakfast,34.00,Seward Park,NORMAL PRICE
8409969,The Treehouse Room w/Breakfast,41.00,Seward Park,NORMAL PRICE
9170870,Swanky Sexy B Treehouse,98.00,Mount Baker,NORMAL PRICE
6168975,Spacious Lake View Retreat,188.00,Columbia City,HIGH PRICE
7263506,Private Mother-in-law Studio Apt,85.00,Columbia City,NORMAL PRICE
7037522,Large Studio by Lake Washington,80.00,Seward Park,NORMAL PRICE
1416763,Lake Washington home,150.00,Seward Park,NORMAL PRICE
3726391,PLAY- 3  Kayaks  Big 3 Bedroom Home,160.00,Columbia City,HIGH PRICE
3488436,Private room by Lake Washington,75.00,Seward Park,NORMAL PRICE
5241195,Seward Park 1 bedroom apartment,65.00,Seward Park,NORMAL PRICE
2736961,Garden Studio in Columbia City,95.00,Columbia City,NORMAL PRICE
4716486,Charming house in Seattle,90.00,Seward Park,NORMAL PRICE
5240694,"Light , Airy Loft + 1 bdrm & more",115.00,Seward Park,NORMAL PRICE
7402861,Beautiful Southeast Seattle,45.00,Columbia City,NORMAL PRICE
741699,Seward Park Zen Retreat 苏厄德公园禅撤退,168.00,Columbia City,HIGH PRICE
6108006,Park Place Apartment with a View,127.00,Seward Park,HIGH PRICE
8409962,The Love Room w/Breakfast,35.00,Seward Park,NORMAL PRICE
5834820,"Enjoy Lake, Seward Park & the City",65.00,Seward Park,NORMAL PRICE
6555393,Lake Washington / Columbia City Apt,93.00,Columbia City,NORMAL PRICE
67270,"Light and airy, steps to the Lake.",65.00,Columbia City,NORMAL PRICE
7005538,Spacious Family Home Close to Lake,150.00,Seward Park,NORMAL PRICE
7900497,Cozy Get Away in West Seattle!,85.00,,NORMAL PRICE
8157486,1 BD/1BA in fully equipped house.,50.00,North Delridge,NORMAL PRICE
9849122,Cozy room 10 min downtown,35.00,North Delridge,NORMAL PRICE
3993960,Green on Green - Middle Level Apt.,75.00,North Delridge,NORMAL PRICE
8989807,Bright Townhouse 9 Min to Downtown,70.00,North Delridge,NORMAL PRICE
5299060,In-City Suite Retreat,65.00,North Delridge,NORMAL PRICE
3115801,Serenity in Seattle - MIL Suite,99.00,North Delridge,NORMAL PRICE
9153365,Cozy 2 bedroom 1 bathroom apartment,75.00,North Delridge,NORMAL PRICE
4916433,New Townhome 8 Min To Dntwn by Car,80.00,North Delridge,NORMAL PRICE
1732441,Green on Green - Top Level of House,85.00,North Delridge,NORMAL PRICE
2652941,Luna Park Upper - West Seattle,95.00,The Junction,NORMAL PRICE
2809796,Garden Cottage near beach/downtown,69.00,North Delridge,NORMAL PRICE
9477539,Private room in West Seattle,42.00,North Delridge,NORMAL PRICE
8276416,Modern & Cozy - Near DWTN/Stadiums,55.00,North Delridge,NORMAL PRICE
486344,Quiet West Seattle Room,47.00,North Delridge,NORMAL PRICE
1980395,West Seattle Getaway,148.00,North Delridge,HIGH PRICE
7239217,Cottage on the Park - West Seattle,95.00,North Delridge,NORMAL PRICE
1328159,Queen Bedroom in House West Seattle,49.00,North Delridge,NORMAL PRICE
5838129,"Quiet townhome near downtown, beach",65.00,North Delridge,NORMAL PRICE
9664395,Zen One Bedroom Apt in W. Seattle,50.00,North Delridge,NORMAL PRICE
4681687,"Cozy Studio, Heart of West Seattle",58.00,The Junction,NORMAL PRICE
4264012,Designer's Haven-Free Park/Easy Bus,55.00,North Delridge,NORMAL PRICE
7514366,"Small town vibe, minutes from city!",95.00,The Junction,NORMAL PRICE
5236979,Garden Cottage Suite Near Downtown!,49.00,North Delridge,NORMAL PRICE
8555304,Master Suite,85.00,North Delridge,NORMAL PRICE
8847951,NEW Private Artsy 2 BD Apartment,100.00,North Delridge,NORMAL PRICE
3124383,Jodi's Place in Maple Leaf,59.00,Maple Leaf,NORMAL PRICE
5863446,Private Nice Bedroom at Northgate,55.00,Maple Leaf,NORMAL PRICE
9155422,Cozy and Quiet Seattle Home,55.00,Maple Leaf,NORMAL PRICE
5047188,nice private room,51.00,Maple Leaf,NORMAL PRICE
5825701,"Charm, Comfort & Serenity w/Hot Tub",200.00,Maple Leaf,HIGH PRICE
5499882,Hideaway at the Edge of the City,100.00,Maple Leaf,NORMAL PRICE
7529124,Bamboo Loft Studio in Mapleleaf,79.00,Maple Leaf,NORMAL PRICE
7995944,The Maple Leaf Mother in Law,90.00,Maple Leaf,NORMAL PRICE
5538874,Nice Cozy Futon in Mapleleaf,30.00,Maple Leaf,NORMAL PRICE
4941356,Nice Apartment --living room.,35.00,Maple Leaf,NORMAL PRICE
10385,Upscale Seattle Hotel Alternative,60.00,Maple Leaf,NORMAL PRICE
5863558,Private Bedroom in Northgate,64.00,Maple Leaf,NORMAL PRICE
8472954,Private bedroom in adorable home,51.00,Maple Leaf,NORMAL PRICE
7952930,Cozy basement apartment in house,75.00,Maple Leaf,NORMAL PRICE
8556665,Luxury Apartment Full 2 bed 2 bath,94.00,Maple Leaf,NORMAL PRICE
5500752,Designer Cottage,100.00,Maple Leaf,NORMAL PRICE
4423130,Winelovers Suite North Seattle,69.00,Maple Leaf,NORMAL PRICE
8473056,Adorable 2+ bedroom home with yard,139.00,Maple Leaf,HIGH PRICE
2071305,Nice Mapleleaf Single Private Room,55.00,Maple Leaf,NORMAL PRICE
817115,Artsy Airstream Retreat,50.00,Maple Leaf,NORMAL PRICE
6895132,The Zen home,120.00,Maple Leaf,NORMAL PRICE
5051529,Plaza Suites - 3 Bedroom Condo B504,135.00,Maple Leaf,HIGH PRICE
5337848,Quaint Backyard Cottage in Seattle,110.00,Maple Leaf,NORMAL PRICE
20868,2 BR Spacious Mother-in-Law Condo,137.00,Maple Leaf,HIGH PRICE
